Yr,M,D,HH,MM,Boro,Vol
2023,2,3,23,15,Brooklyn,27
2023,2,3,23,30,Brooklyn,24
2023,2,3,23,45,Brooklyn,31
2023,2,4,0,0,Brooklyn,30
2023,2,4,0,15,Brooklyn,26
2023,2,4,0,30,Brooklyn,30
2022,11,17,6,30,Brooklyn,16
2022,11,17,6,45,Brooklyn,33
2022,11,17,7,0,Brooklyn,49
2022,11,17,7,15,Brooklyn,35
2022,11,17,7,30,Brooklyn,57
2022,11,17,7,45,Brooklyn,72
2022,11,17,8,0,Brooklyn,68
2022,11,17,8,15,Brooklyn,54
2022,11,17,8,30,Brooklyn,48
2022,11,17,8,45,Brooklyn,60
2022,11,17,9,0,Brooklyn,56
2022,11,17,9,15,Brooklyn,49
2022,11,17,9,30,Brooklyn,46
2022,11,17,9,45,Brooklyn,37
2022,11,17,10,0,Brooklyn,48
2022,11,17,10,15,Brooklyn,42
2022,11,17,10,30,Brooklyn,52
2022,11,17,10,45,Brooklyn,40
2022,11,17,11,0,Brooklyn,41
2022,11,17,11,15,Brooklyn,38
2022,11,17,11,30,Brooklyn,51
2022,11,17,11,45,Brooklyn,43
2022,11,17,12,0,Brooklyn,39
2022,11,17,12,15,Brooklyn,50
2022,11,17,12,30,Brooklyn,52
2022,11,17,12,45,Brooklyn,48
2022,11,17,13,0,Brooklyn,57
2022,11,17,13,15,Brooklyn,51
2022,11,17,13,30,Brooklyn,53
2022,11,17,13,45,Brooklyn,48
2022,11,17,14,0,Brooklyn,60
2022,11,17,14,15,Brooklyn,53
2022,11,17,14,30,Brooklyn,64
2022,11,17,14,45,Brooklyn,64
2022,11,17,15,0,Brooklyn,59
2022,11,17,15,15,Brooklyn,49
2022,11,17,15,30,Brooklyn,67
2022,11,17,15,45,Brooklyn,57
2022,11,17,16,0,Brooklyn,68
2022,11,17,16,15,Brooklyn,67
2022,11,17,16,30,Brooklyn,68
2022,11,17,16,45,Brooklyn,61
2022,11,17,17,0,Brooklyn,70
2022,11,17,17,15,Brooklyn,62
2022,11,17,17,30,Brooklyn,82
2022,11,17,17,45,Brooklyn,61
2022,11,17,18,0,Brooklyn,61
2022,11,17,18,15,Brooklyn,65
2022,11,17,18,30,Brooklyn,72
2022,11,17,18,45,Brooklyn,51
2022,11,17,19,0,Brooklyn,43
2022,11,17,19,15,Brooklyn,37
2022,11,17,19,30,Brooklyn,33
2022,11,17,19,45,Brooklyn,28
2022,11,17,20,0,Brooklyn,32
2022,11,17,20,15,Brooklyn,27
2022,11,17,20,30,Brooklyn,36
2022,11,17,20,45,Brooklyn,33
2022,11,17,21,0,Brooklyn,25
2022,11,17,21,15,Brooklyn,19
2022,11,17,21,30,Brooklyn,25
2022,11,17,21,45,Brooklyn,15
2022,11,17,22,0,Brooklyn,23
2022,11,17,22,15,Brooklyn,16
2022,11,17,22,30,Brooklyn,19
2022,11,17,22,45,Brooklyn,16
2022,11,17,23,0,Brooklyn,11
2022,11,17,23,15,Brooklyn,6
2022,11,17,23,30,Brooklyn,9
2022,11,17,23,45,Brooklyn,9
2022,11,18,0,0,Brooklyn,13
2022,11,18,0,15,Brooklyn,13
2022,11,18,0,30,Brooklyn,9
2022,11,18,0,45,Brooklyn,12
2022,11,18,1,0,Brooklyn,4
2022,11,18,1,15,Brooklyn,5
2022,11,18,1,30,Brooklyn,1
2022,11,18,1,45,Brooklyn,2
2022,11,18,2,0,Brooklyn,3
2022,11,18,2,15,Brooklyn,2
2022,11,18,2,30,Brooklyn,2
2022,11,18,2,45,Brooklyn,4
2022,11,18,3,0,Brooklyn,5
2022,11,18,3,15,Brooklyn,6
2022,11,18,3,30,Brooklyn,5
2022,11,18,3,45,Brooklyn,1
2022,11,18,4,0,Brooklyn,4
2022,11,18,4,15,Brooklyn,6
2022,11,18,4,30,Brooklyn,12
2022,11,18,4,45,Brooklyn,1
2022,11,18,5,0,Brooklyn,13
2022,11,18,5,15,Brooklyn,11
2022,11,18,5,30,Brooklyn,18
2022,11,18,5,45,Brooklyn,11
2023,3,31,0,0,Brooklyn,50
2023,3,31,0,15,Brooklyn,54
2023,3,31,0,30,Brooklyn,54
2022,11,4,16,30,Manhattan,178
2022,11,4,16,45,Manhattan,208
2022,11,4,17,0,Manhattan,156
2022,11,4,17,15,Manhattan,179
2022,11,4,17,30,Manhattan,188
2022,11,4,17,45,Manhattan,174
2022,11,4,18,0,Manhattan,192
2022,11,4,18,15,Manhattan,231
2022,11,4,18,30,Manhattan,226
2022,11,4,18,45,Manhattan,213
2022,11,4,19,0,Manhattan,224
2022,11,4,19,15,Manhattan,212
2022,11,4,19,30,Manhattan,191
2022,11,4,19,45,Manhattan,158
2022,11,4,20,0,Manhattan,164
2022,11,4,20,15,Manhattan,148
2022,11,4,20,30,Manhattan,120
2022,11,4,20,45,Manhattan,134
2022,11,4,21,0,Manhattan,150
2022,11,4,21,15,Manhattan,125
2022,11,4,21,30,Manhattan,124
2022,11,4,21,45,Manhattan,114
2022,11,4,22,0,Manhattan,146
2022,11,4,22,15,Manhattan,151
2022,11,4,22,30,Manhattan,116
2022,11,4,22,45,Manhattan,137
2022,11,4,23,0,Manhattan,130
2022,11,4,23,15,Manhattan,96
2022,11,4,23,30,Manhattan,106
2022,11,4,23,45,Manhattan,70
2022,11,15,22,15,Brooklyn,3
2022,11,15,22,30,Brooklyn,2
2022,11,15,22,45,Brooklyn,6
2022,11,15,23,0,Brooklyn,1
2022,11,15,23,15,Brooklyn,6
2022,11,15,23,30,Brooklyn,1
2022,11,15,23,45,Brooklyn,8
2022,11,16,0,0,Brooklyn,1
2022,11,16,0,15,Brooklyn,1
2022,11,16,0,30,Brooklyn,2
2022,11,16,0,45,Brooklyn,5
2022,11,16,1,0,Brooklyn,4
2022,11,16,1,15,Brooklyn,4
2022,11,16,1,30,Brooklyn,3
2022,11,16,1,45,Brooklyn,1
2022,11,16,2,0,Brooklyn,5
2022,11,16,2,15,Brooklyn,3
2022,11,16,2,30,Brooklyn,3
2022,11,16,2,45,Brooklyn,1
2022,11,16,3,0,Brooklyn,6
2022,11,16,3,15,Brooklyn,1
2022,11,16,3,30,Brooklyn,1
2022,11,16,3,45,Brooklyn,1
2022,11,16,4,0,Brooklyn,0
2022,11,16,4,15,Brooklyn,4
2022,11,16,4,30,Brooklyn,2
2022,11,16,4,45,Brooklyn,3
2022,11,16,5,0,Brooklyn,2
2022,11,16,5,15,Brooklyn,4
2022,11,16,5,30,Brooklyn,7
2022,11,16,5,45,Brooklyn,4
2022,11,16,6,0,Brooklyn,5
2022,11,16,6,15,Brooklyn,12
2022,11,16,6,30,Brooklyn,20
2022,11,16,6,45,Brooklyn,27
2022,11,16,7,0,Brooklyn,34
2022,11,16,7,15,Brooklyn,49
2022,11,16,7,30,Brooklyn,44
2022,11,16,7,45,Brooklyn,49
2022,11,16,8,0,Brooklyn,50
2022,11,16,8,15,Brooklyn,46
2022,11,16,8,30,Brooklyn,45
2022,11,16,8,45,Brooklyn,38
2022,11,16,9,0,Brooklyn,45
2022,11,16,9,15,Brooklyn,36
2022,11,16,9,30,Brooklyn,43
2022,11,16,9,45,Brooklyn,36
2022,11,16,10,0,Brooklyn,41
2022,11,16,10,15,Brooklyn,42
2022,11,16,10,30,Brooklyn,44
2022,11,16,10,45,Brooklyn,32
2022,11,16,11,0,Brooklyn,37
2022,11,16,11,15,Brooklyn,32
2022,11,16,11,30,Brooklyn,34
2022,11,16,11,45,Brooklyn,32
2023,3,31,14,30,Brooklyn,153
2023,3,31,14,45,Brooklyn,141
2023,3,31,15,0,Brooklyn,148
2023,3,31,15,15,Brooklyn,122
2023,3,31,15,30,Brooklyn,126
2023,3,31,15,45,Brooklyn,110
2023,3,31,16,0,Brooklyn,118
2023,3,31,16,15,Brooklyn,125
2023,3,31,16,30,Brooklyn,127
2023,3,31,16,45,Brooklyn,147
2023,3,31,17,0,Brooklyn,112
2023,3,31,17,15,Brooklyn,135
2023,3,31,17,30,Brooklyn,139
2023,3,31,17,45,Brooklyn,134
2023,3,31,18,0,Brooklyn,139
2023,3,31,18,15,Brooklyn,128
2023,3,31,18,30,Brooklyn,146
2023,3,31,18,45,Brooklyn,134
2023,3,31,19,0,Brooklyn,136
2023,3,31,19,15,Brooklyn,118
2023,3,31,19,30,Brooklyn,137
2023,3,31,19,45,Brooklyn,149
2023,3,31,20,0,Brooklyn,126
2023,3,31,20,15,Brooklyn,131
2023,3,31,20,30,Brooklyn,106
2023,3,31,20,45,Brooklyn,102
2023,3,31,21,0,Brooklyn,94
2023,3,31,21,15,Brooklyn,103
2023,3,31,21,30,Brooklyn,105
2023,3,31,21,45,Brooklyn,111
2023,3,31,22,0,Brooklyn,93
2023,3,31,22,15,Brooklyn,109
2023,3,31,22,30,Brooklyn,105
2023,3,31,22,45,Brooklyn,94
2023,3,31,23,0,Brooklyn,109
2023,3,31,23,15,Brooklyn,77
2023,3,31,23,30,Brooklyn,82
2023,3,31,23,45,Brooklyn,90
2023,4,1,0,0,Brooklyn,73
2023,2,5,2,30,Queens,5
2023,2,5,2,45,Queens,4
2023,2,5,3,0,Queens,2
2023,2,5,3,15,Queens,4
2023,2,5,3,30,Queens,5
2023,2,5,3,45,Queens,1
2023,2,5,4,0,Queens,4
2023,2,5,4,15,Queens,3
2023,2,5,4,30,Queens,3
2023,2,5,4,45,Queens,1
2023,2,5,5,0,Queens,3
2023,2,5,5,15,Queens,2
2023,2,5,5,30,Queens,3
2023,2,5,5,45,Queens,2
2023,2,5,6,0,Queens,8
2023,2,5,6,15,Queens,2
2023,2,5,6,30,Queens,2
2023,2,5,6,45,Queens,6
2023,2,5,7,0,Queens,3
2023,2,5,7,15,Queens,3
2023,2,5,7,30,Queens,5
2023,2,5,7,45,Queens,3
2023,2,5,8,0,Queens,7
2023,2,5,8,15,Queens,6
2023,2,5,8,30,Queens,7
2023,2,5,8,45,Queens,8
2023,2,5,9,0,Queens,5
2023,2,5,9,15,Queens,8
2023,2,5,9,30,Queens,10
2023,2,5,9,45,Queens,13
2023,2,5,10,0,Queens,11
2023,2,5,10,15,Queens,16
2023,2,5,10,30,Queens,8
2023,2,5,10,45,Queens,15
2023,2,5,11,0,Queens,18
2023,2,5,11,15,Queens,8
2023,2,5,11,30,Queens,12
2023,2,5,11,45,Queens,11
2023,2,5,12,0,Queens,12
2023,4,5,8,0,Queens,457
2023,4,5,8,15,Queens,516
2023,4,5,8,30,Queens,526
2023,4,5,8,45,Queens,448
2023,4,5,9,0,Queens,429
2023,4,5,9,15,Queens,479
2023,4,5,9,30,Queens,459
2023,4,5,9,45,Queens,420
2023,4,5,10,0,Queens,419
2023,4,5,10,15,Queens,439
2023,4,5,10,30,Queens,416
2023,4,5,10,45,Queens,388
2023,4,5,11,0,Queens,377
2023,4,5,11,15,Queens,450
2023,4,5,11,30,Queens,492
2023,4,5,11,45,Queens,536
2023,4,5,12,0,Queens,521
2023,4,5,12,15,Queens,502
2023,4,5,12,30,Queens,523
2023,4,5,12,45,Queens,518
2023,4,5,13,0,Queens,452
2023,4,5,13,15,Queens,538
2023,4,5,13,30,Queens,654
2023,4,5,13,45,Queens,651
2023,4,5,14,0,Queens,622
2023,4,5,14,15,Queens,593
2023,4,5,14,30,Queens,559
2023,4,5,14,45,Queens,539
2023,4,5,15,0,Queens,642
2023,4,5,15,15,Queens,608
2023,4,5,15,30,Queens,639
2023,4,5,15,45,Queens,585
2023,4,5,16,0,Queens,579
2023,4,5,16,15,Queens,590
2023,4,5,16,30,Queens,532
2023,4,5,16,45,Queens,616
2023,4,5,17,0,Queens,631
2023,4,5,17,15,Queens,645
2023,4,5,17,30,Queens,543
2023,4,5,17,45,Queens,524
2023,4,5,18,0,Queens,587
2023,4,5,18,15,Queens,512
2023,4,5,18,30,Queens,547
2023,4,5,18,45,Queens,525
2023,4,5,19,0,Queens,504
2023,4,5,19,15,Queens,510
2023,4,5,19,30,Queens,531
2023,4,5,19,45,Queens,516
2023,4,5,20,0,Queens,511
2023,4,5,20,15,Queens,465
2023,4,5,20,30,Queens,426
2023,4,5,20,45,Queens,424
2023,4,5,21,0,Queens,398
2023,4,5,21,15,Queens,337
2023,4,5,21,30,Queens,386
2023,4,5,21,45,Queens,347
2023,4,5,22,0,Queens,342
2023,4,5,22,15,Queens,418
2023,4,5,22,30,Queens,348
2023,4,5,22,45,Queens,358
2023,4,5,23,0,Queens,292
2023,4,5,23,15,Queens,357
2023,4,5,23,30,Queens,269
2023,4,5,23,45,Queens,291
2023,3,30,0,0,Queens,177
2023,3,30,0,15,Queens,212
2023,3,30,0,30,Queens,154
2023,3,30,0,45,Queens,127
2023,3,30,1,0,Queens,112
2023,3,30,1,15,Queens,81
2023,3,30,1,30,Queens,83
2023,3,30,1,45,Queens,72
2023,3,30,2,0,Queens,56
2023,3,30,2,15,Queens,76
2023,3,30,2,30,Queens,64
2023,3,30,2,45,Queens,73
2023,3,30,3,0,Queens,71
2023,3,30,3,15,Queens,60
2023,3,30,3,30,Queens,62
2023,3,30,3,45,Queens,57
2023,3,30,4,0,Queens,79
2023,3,30,4,15,Queens,101
2023,3,30,4,30,Queens,104
2023,3,30,4,45,Queens,147
2023,3,30,5,0,Queens,164
2023,3,30,5,15,Queens,262
2023,3,30,5,30,Queens,395
2023,3,30,5,45,Queens,520
2023,3,30,6,0,Queens,581
2023,3,30,6,15,Queens,708
2023,3,30,6,30,Queens,752
2023,3,30,6,45,Queens,749
2023,3,30,7,0,Queens,729
2023,3,30,7,15,Queens,696
2023,1,22,23,45,Brooklyn,21
2023,1,23,0,0,Brooklyn,13
2023,1,23,0,15,Brooklyn,29
2023,1,23,0,30,Brooklyn,25
2023,1,23,0,45,Brooklyn,12
2023,1,23,1,0,Brooklyn,14
2023,1,23,1,15,Brooklyn,12
2023,1,23,1,30,Brooklyn,8
2023,1,23,1,45,Brooklyn,6
2023,1,23,2,0,Brooklyn,8
2023,1,23,2,15,Brooklyn,7
2023,1,23,2,30,Brooklyn,5
2023,1,23,2,45,Brooklyn,9
2023,1,23,3,0,Brooklyn,15
2023,1,23,3,15,Brooklyn,11
2023,1,23,3,30,Brooklyn,8
2023,1,23,3,45,Brooklyn,4
2023,1,23,4,0,Brooklyn,7
2023,1,23,4,15,Brooklyn,12
2023,1,23,4,30,Brooklyn,9
2023,1,23,4,45,Brooklyn,15
2023,1,23,5,0,Brooklyn,15
2023,1,23,5,15,Brooklyn,12
2023,1,23,5,30,Brooklyn,16
2023,1,23,5,45,Brooklyn,31
2023,1,23,6,0,Brooklyn,34
2023,1,23,6,15,Brooklyn,41
2023,1,23,6,30,Brooklyn,62
2023,1,23,6,45,Brooklyn,57
2023,1,23,7,0,Brooklyn,67
2023,1,23,7,15,Brooklyn,67
2023,1,23,7,30,Brooklyn,80
2023,1,23,7,45,Brooklyn,82
2023,1,23,8,0,Brooklyn,99
2023,1,23,8,15,Brooklyn,85
2023,1,23,8,30,Brooklyn,75
2023,1,23,8,45,Brooklyn,93
2023,1,23,9,0,Brooklyn,82
2023,1,23,9,15,Brooklyn,74
2023,1,23,9,30,Brooklyn,80
2023,1,23,9,45,Brooklyn,74
2023,1,23,10,0,Brooklyn,72
2023,1,23,10,15,Brooklyn,45
2023,1,23,10,30,Brooklyn,60
2023,1,23,10,45,Brooklyn,69
2023,1,23,11,0,Brooklyn,67
2023,1,23,11,15,Brooklyn,56
2023,1,23,11,30,Brooklyn,50
2023,1,23,11,45,Brooklyn,67
2023,1,23,12,0,Brooklyn,71
2023,1,23,12,15,Brooklyn,62
2023,1,23,12,30,Brooklyn,56
2023,1,23,12,45,Brooklyn,56
2023,1,23,13,0,Brooklyn,76
2023,1,23,13,15,Brooklyn,79
2023,1,23,13,30,Brooklyn,78
2023,1,23,13,45,Brooklyn,61
2023,1,23,14,0,Brooklyn,84
2023,1,23,14,15,Brooklyn,86
2023,1,23,14,30,Brooklyn,64
2023,1,23,14,45,Brooklyn,66
2023,1,23,15,0,Brooklyn,71
2023,1,23,15,15,Brooklyn,61
2023,1,23,15,30,Brooklyn,67
2023,1,23,15,45,Brooklyn,78
2023,1,23,16,0,Brooklyn,73
2023,1,23,16,15,Brooklyn,73
2023,1,23,16,30,Brooklyn,83
2023,1,23,16,45,Brooklyn,74
2023,1,23,17,0,Brooklyn,66
2023,1,23,17,15,Brooklyn,82
2023,1,23,17,30,Brooklyn,62
2023,1,23,17,45,Brooklyn,84
2023,1,23,18,0,Brooklyn,73
2023,1,23,18,15,Brooklyn,56
2023,1,23,18,30,Brooklyn,65
2023,1,23,18,45,Brooklyn,62
2023,1,23,19,0,Brooklyn,53
2023,1,23,19,15,Brooklyn,53
2023,1,23,19,30,Brooklyn,55
2023,1,23,19,45,Brooklyn,53
2023,1,23,20,0,Brooklyn,47
2023,1,23,20,15,Brooklyn,48
2023,1,23,20,30,Brooklyn,45
2023,1,23,20,45,Brooklyn,46
2023,1,23,21,0,Brooklyn,38
2023,1,23,21,15,Brooklyn,33
2023,1,23,21,30,Brooklyn,41
2023,1,23,21,45,Brooklyn,33
2023,1,23,22,0,Brooklyn,29
2023,1,23,22,15,Brooklyn,34
2023,1,23,22,30,Brooklyn,35
2023,1,23,22,45,Brooklyn,22
2023,1,23,23,0,Brooklyn,32
2022,11,1,0,0,Manhattan,210
2022,11,1,0,15,Manhattan,168
2022,11,1,0,30,Manhattan,156
2022,11,1,0,45,Manhattan,171
2022,11,1,1,0,Manhattan,125
2022,11,1,1,15,Manhattan,129
2022,11,1,1,30,Manhattan,107
2022,11,1,1,45,Manhattan,101
2022,11,1,2,0,Manhattan,118
2023,1,11,14,0,Brooklyn,182
2023,1,11,14,15,Brooklyn,207
2023,1,11,14,30,Brooklyn,208
2023,1,11,14,45,Brooklyn,213
2023,1,11,15,0,Brooklyn,223
2023,1,11,15,15,Brooklyn,224
2023,1,11,15,30,Brooklyn,240
2023,1,11,15,45,Brooklyn,195
2023,1,11,16,0,Brooklyn,193
2023,1,11,16,15,Brooklyn,192
2023,1,11,16,30,Brooklyn,230
2023,1,11,16,45,Brooklyn,217
2023,1,11,17,0,Brooklyn,203
2023,1,11,17,15,Brooklyn,215
2023,1,11,17,30,Brooklyn,214
2023,1,11,17,45,Brooklyn,186
2023,1,11,18,0,Brooklyn,192
2023,1,11,18,15,Brooklyn,202
2023,1,11,18,30,Brooklyn,193
2023,1,11,18,45,Brooklyn,181
2023,1,11,19,0,Brooklyn,174
2023,1,11,19,15,Brooklyn,192
2023,1,11,19,30,Brooklyn,149
2023,1,11,19,45,Brooklyn,165
2023,1,11,20,0,Brooklyn,189
2023,1,11,20,15,Brooklyn,135
2023,1,11,20,30,Brooklyn,149
2023,1,11,20,45,Brooklyn,158
2023,1,11,21,0,Brooklyn,159
2023,1,11,21,15,Brooklyn,125
2023,1,11,21,30,Brooklyn,131
2023,1,11,21,45,Brooklyn,118
2023,1,11,22,0,Brooklyn,151
2023,1,11,22,15,Brooklyn,102
2023,1,11,22,30,Brooklyn,109
2023,1,11,22,45,Brooklyn,104
2023,1,11,23,0,Brooklyn,113
2023,1,11,23,15,Brooklyn,117
2023,1,11,23,30,Brooklyn,77
2023,1,11,23,45,Brooklyn,74
2023,1,12,0,0,Brooklyn,82
2023,1,12,0,15,Brooklyn,62
2023,1,12,0,30,Brooklyn,51
2023,1,12,0,45,Brooklyn,59
2023,1,12,1,0,Brooklyn,42
2023,1,12,1,15,Brooklyn,50
2023,1,12,1,30,Brooklyn,34
2023,1,12,1,45,Brooklyn,37
2023,1,12,2,0,Brooklyn,37
2023,1,12,2,15,Brooklyn,27
2023,1,12,2,30,Brooklyn,28
2023,1,12,2,45,Brooklyn,28
2023,1,12,3,0,Brooklyn,25
2023,1,12,3,15,Brooklyn,0
2023,1,12,3,30,Brooklyn,9
2023,1,12,3,45,Brooklyn,34
2023,1,12,4,0,Brooklyn,25
2023,1,12,4,15,Brooklyn,33
2023,1,12,4,30,Brooklyn,37
2023,1,12,4,45,Brooklyn,59
2023,1,12,5,0,Brooklyn,63
2023,1,12,5,15,Brooklyn,88
2023,1,12,5,30,Brooklyn,134
2023,1,12,5,45,Brooklyn,122
2023,1,12,6,0,Brooklyn,168
2023,1,12,6,15,Brooklyn,201
2023,1,12,6,30,Brooklyn,236
2023,1,12,6,45,Brooklyn,232
2023,1,12,7,0,Brooklyn,250
2023,1,12,7,15,Brooklyn,248
2023,1,12,7,30,Brooklyn,279
2023,1,12,7,45,Brooklyn,275
2023,1,12,8,0,Brooklyn,243
2023,1,12,8,15,Brooklyn,273
2023,1,12,8,30,Brooklyn,262
2023,1,12,8,45,Brooklyn,248
2023,1,12,9,0,Brooklyn,280
2023,1,12,9,15,Brooklyn,255
2023,1,12,9,30,Brooklyn,271
2023,1,12,9,45,Brooklyn,254
2023,1,12,10,0,Brooklyn,251
2023,1,12,10,15,Brooklyn,218
2023,1,12,10,30,Brooklyn,235
2023,1,12,10,45,Brooklyn,235
2023,1,12,11,0,Brooklyn,212
2023,1,12,11,15,Brooklyn,220
2023,1,12,11,30,Brooklyn,208
2023,1,12,11,45,Brooklyn,208
2023,1,12,12,0,Brooklyn,222
2023,1,12,12,15,Brooklyn,216
2023,1,12,12,30,Brooklyn,226
2023,1,12,12,45,Brooklyn,216
2023,1,12,13,0,Brooklyn,235
2023,1,12,13,15,Brooklyn,192
2023,3,12,9,0,Bronx,10
2023,3,12,9,15,Bronx,18
2023,3,12,9,30,Bronx,12
2023,3,12,9,45,Bronx,20
2023,3,12,10,0,Bronx,21
2023,3,12,10,15,Bronx,16
2023,3,12,10,30,Bronx,16
2023,3,12,10,45,Bronx,19
2023,3,12,11,0,Bronx,13
2023,3,12,11,15,Bronx,18
2023,3,12,11,30,Bronx,20
2023,3,12,11,45,Bronx,20
2023,3,12,12,0,Bronx,21
2023,3,12,12,15,Bronx,24
2023,3,12,12,30,Bronx,20
2023,3,12,12,45,Bronx,14
2023,3,12,13,0,Bronx,24
2023,3,12,13,15,Bronx,16
2023,3,12,13,30,Bronx,33
2023,3,12,13,45,Bronx,23
2023,3,12,14,0,Bronx,23
2023,3,12,14,15,Bronx,25
2023,3,12,14,30,Bronx,36
2023,3,12,14,45,Bronx,25
2023,3,12,15,0,Bronx,25
2023,3,12,15,15,Bronx,21
2023,3,12,15,30,Bronx,29
2023,3,12,15,45,Bronx,28
2023,3,12,16,0,Bronx,15
2023,3,12,16,15,Bronx,20
2023,3,12,16,30,Bronx,19
2023,3,12,16,45,Bronx,22
2023,3,12,17,0,Bronx,22
2023,3,12,17,15,Bronx,24
2023,3,12,17,30,Bronx,16
2023,3,12,17,45,Bronx,20
2023,3,12,18,0,Bronx,20
2023,3,12,18,15,Bronx,12
2023,3,12,18,30,Bronx,23
2023,3,12,18,45,Bronx,17
2023,3,12,19,0,Bronx,26
2023,3,12,19,15,Bronx,14
2023,3,12,19,30,Bronx,15
2023,3,12,19,45,Bronx,20
2023,3,12,20,0,Bronx,20
2023,3,12,20,15,Bronx,17
2023,3,12,20,30,Bronx,19
2023,3,12,20,45,Bronx,15
2023,3,12,21,0,Bronx,18
2023,3,12,21,15,Bronx,15
2023,3,12,21,30,Bronx,11
2023,3,12,21,45,Bronx,11
2023,3,12,22,0,Bronx,10
2023,3,12,22,15,Bronx,9
2023,3,12,22,30,Bronx,13
2023,1,9,15,0,Brooklyn,212
2023,1,9,15,15,Brooklyn,226
2023,1,9,15,30,Brooklyn,212
2023,1,9,15,45,Brooklyn,184
2023,1,9,16,0,Brooklyn,192
2023,1,9,16,15,Brooklyn,212
2023,1,9,16,30,Brooklyn,188
2023,1,9,16,45,Brooklyn,194
2023,1,9,17,0,Brooklyn,193
2023,1,9,17,15,Brooklyn,210
2023,1,9,17,30,Brooklyn,199
2023,1,9,17,45,Brooklyn,206
2023,1,9,18,0,Brooklyn,198
2023,1,9,18,15,Brooklyn,205
2023,1,9,18,30,Brooklyn,171
2023,1,9,18,45,Brooklyn,188
2023,1,9,19,0,Brooklyn,176
2023,1,9,19,15,Brooklyn,165
2023,1,9,19,30,Brooklyn,153
2023,1,9,19,45,Brooklyn,162
2023,1,9,20,0,Brooklyn,148
2023,1,9,20,15,Brooklyn,157
2023,1,9,20,30,Brooklyn,162
2023,1,9,20,45,Brooklyn,152
2023,1,9,21,0,Brooklyn,140
2023,1,9,21,15,Brooklyn,139
2023,1,9,21,30,Brooklyn,143
2023,1,9,21,45,Brooklyn,122
2023,1,9,22,0,Brooklyn,96
2023,1,9,22,15,Brooklyn,127
2023,1,9,22,30,Brooklyn,107
2023,1,9,22,45,Brooklyn,101
2023,1,9,23,0,Brooklyn,105
2023,1,9,23,15,Brooklyn,102
2023,1,9,23,30,Brooklyn,90
2023,1,9,23,45,Brooklyn,81
2023,1,10,0,0,Brooklyn,56
2023,1,10,0,15,Brooklyn,52
2023,1,10,0,30,Brooklyn,44
2023,1,10,0,45,Brooklyn,49
2023,1,10,1,0,Brooklyn,54
2023,1,10,1,15,Brooklyn,33
2023,1,10,1,30,Brooklyn,44
2023,1,10,1,45,Brooklyn,32
2023,1,10,2,0,Brooklyn,24
2023,1,10,2,15,Brooklyn,22
2023,1,10,2,30,Brooklyn,18
2023,1,10,2,45,Brooklyn,26
2023,1,10,3,0,Brooklyn,21
2023,1,10,3,15,Brooklyn,20
2023,1,10,3,30,Brooklyn,28
2023,1,10,3,45,Brooklyn,20
2023,1,10,4,0,Brooklyn,23
2023,1,10,4,15,Brooklyn,29
2023,1,10,4,30,Brooklyn,35
2023,1,10,4,45,Brooklyn,42
2023,1,10,5,0,Brooklyn,60
2023,1,10,5,15,Brooklyn,88
2023,1,10,5,30,Brooklyn,128
2023,1,10,5,45,Brooklyn,127
2023,1,10,6,0,Brooklyn,175
2023,1,10,6,15,Brooklyn,195
2023,1,10,6,30,Brooklyn,254
2023,1,10,6,45,Brooklyn,259
2023,1,10,7,0,Brooklyn,261
2023,1,10,7,15,Brooklyn,277
2023,1,10,7,30,Brooklyn,275
2023,1,10,7,45,Brooklyn,283
2023,1,10,8,0,Brooklyn,296
2023,1,10,8,15,Brooklyn,274
2023,1,10,8,30,Brooklyn,265
2023,1,10,8,45,Brooklyn,275
2023,1,10,9,0,Brooklyn,286
2023,1,10,9,15,Brooklyn,280
2023,1,10,9,30,Brooklyn,235
2023,1,10,9,45,Brooklyn,213
2023,1,10,10,0,Brooklyn,219
2023,1,10,10,15,Brooklyn,203
2023,1,10,10,30,Brooklyn,216
2023,1,10,10,45,Brooklyn,233
2023,1,10,11,0,Brooklyn,188
2023,1,10,11,15,Brooklyn,207
2023,1,10,11,30,Brooklyn,214
2023,1,10,11,45,Brooklyn,260
2023,1,10,12,0,Brooklyn,188
2023,1,10,12,15,Brooklyn,211
2023,1,10,12,30,Brooklyn,229
2023,1,10,12,45,Brooklyn,231
2023,1,10,13,0,Brooklyn,207
2023,1,10,13,15,Brooklyn,223
2023,1,10,13,30,Brooklyn,208
2023,1,10,13,45,Brooklyn,192
2023,1,10,14,0,Brooklyn,196
2023,1,10,14,15,Brooklyn,221
2023,3,30,7,30,Queens,666
2023,3,30,7,45,Queens,599
2023,3,30,8,0,Queens,598
2023,3,30,8,15,Queens,576
2023,3,30,8,30,Queens,606
2023,3,30,8,45,Queens,550
2023,3,30,9,0,Queens,611
2023,3,30,9,15,Queens,664
2023,3,30,9,30,Queens,559
2023,3,30,9,45,Queens,591
2023,3,30,10,0,Queens,529
2023,3,30,10,15,Queens,552
2023,3,30,10,30,Queens,513
2023,3,30,10,45,Queens,522
2023,3,30,11,0,Queens,479
2023,3,30,11,15,Queens,525
2023,3,30,11,30,Queens,493
2023,3,30,11,45,Queens,472
2023,3,30,12,0,Queens,426
2023,3,30,12,15,Queens,415
2023,3,30,12,30,Queens,509
2023,3,30,12,45,Queens,548
2023,3,30,13,0,Queens,520
